auc_score,case_id,criterion,family,final_loss,final_minus_wstar,late_score,lr,method,runs,score,wstar_loss,wstar_status
1.965871191139461,ptb,late,natural_conditional,6.9579970922924606,0.10803679339802574,7.014620558895431,,signgd_ls,1,7.014620558895431,6.849960298894435,approximate
1.9680471960252204,ptb,late,natural_conditional,6.951314609672632,0.10135431077819756,7.025394019116168,421.6965034285823,gd_const,1,7.025394019116168,6.849960298894435,approximate
1.9686566865432777,ptb,late,natural_conditional,6.979989670516403,0.13002937162196826,7.020918458567019,5.623413251903491,ngd_const,1,7.020918458567019,6.849960298894435,approximate
1.9455198360641306,ptb,late,natural_conditional,6.871680843359421,0.02172054446498617,6.879816360636387,1.333521432163324,muon_const,1,6.879816360636387,6.849960298894435,approximate
1.9311832317741926,ptb,late,natural_conditional,6.848217485195201,-0.0017428136992334586,6.848579566626723,0.042169650342858224,h0_const,1,6.848579566626723,6.849960298894435,approximate
1.9825456322860622,ptb,late,natural_conditional,7.006579479468218,0.15661918057378355,7.066408952034331,0.01,signgd_const,1,7.066408952034331,6.849960298894435,approximate
-0.16622926973675153,sampled_onehot,auc,finite_support,0.7539340350424122,0.00965758737753375,0.7718339039997499,,gd_ls,1,-0.16622926973675153,0.7442764476648784,attempted_zero_support_approximate
-0.24024794764746685,sampled_onehot,auc,finite_support,0.7319783158120869,-0.012298131852791494,0.7367828534814591,,muon_ls,1,-0.24024794764746685,0.7442764476648784,attempted_zero_support_approximate
-0.18174239084363947,sampled_onehot,auc,finite_support,0.7578679945427569,0.013591546877878447,0.7731168329227474,,h0_ls,1,-0.18174239084363947,0.7442764476648784,attempted_zero_support_approximate
-0.16181731374499728,sampled_onehot,auc,finite_support,0.7577730628663422,0.013496615201463724,0.7729439029269889,,signgd_ls,1,-0.16181731374499728,0.7442764476648784,attempted_zero_support_approximate
-0.0826489061839913,sampled_onehot,auc,finite_support,0.7414241656130589,-0.0028522820518195324,0.7561417798378618,10000.0,gd_const,1,-0.0826489061839913,0.7442764476648784,attempted_zero_support_approximate
-0.13883079604176976,sampled_onehot,auc,finite_support,0.7586570052610254,0.014380557596146981,0.7668531510561201,42.16965034285822,ngd_const,1,-0.13883079604176976,0.7442764476648784,attempted_zero_support_approximate
-0.1426794610420762,sampled_onehot,auc,finite_support,0.780678560468276,0.03640211280339756,0.7808109895262547,4.216965034285822,muon_const,1,-0.1426794610420762,0.7442764476648784,attempted_zero_support_approximate
-0.18535661843994394,sampled_onehot,auc,finite_support,0.7534971799971485,0.009220732332270054,0.7667250581964312,0.1333521432163324,h0_const,1,-0.18535661843994394,0.7442764476648784,attempted_zero_support_approximate
-0.11513438026066398,sampled_onehot,auc,finite_support,0.7839009554642675,0.039624507799389086,0.7956365071958991,0.237137370566,signgd_const,1,-0.11513438026066398,0.7442764476648784,attempted_zero_support_approximate
-0.16622926973675153,sampled_onehot,late,finite_support,0.7539340350424122,0.00965758737753375,0.7718339039997499,,gd_ls,1,0.7718339039997499,0.7442764476648784,attempted_zero_support_approximate
-0.24024794764746685,sampled_onehot,late,finite_support,0.7319783158120869,-0.012298131852791494,0.7367828534814591,,muon_ls,1,0.7367828534814591,0.7442764476648784,attempted_zero_support_approximate
-0.18174239084363947,sampled_onehot,late,finite_support,0.7578679945427569,0.013591546877878447,0.7731168329227474,,h0_ls,1,0.7731168329227474,0.7442764476648784,attempted_zero_support_approximate
-0.16181731374499728,sampled_onehot,late,finite_support,0.7577730628663422,0.013496615201463724,0.7729439029269889,,signgd_ls,1,0.7729439029269889,0.7442764476648784,attempted_zero_support_approximate
