run,eval_loss,eval_acc,eval_full_vocab_acc,eval_margin,eval_head_acc,eval_tail_acc,step,variant,train_scope,d_model,n_heads,seq_len,n_q,n_k,n_v,m,optimizer,lr,muon_lr,seed,elapsed_s,params_total,params_trainable,prompt_len,train_episodes,train_tokens,eval_episodes_per_eval,random_baseline,spec_group,spec_label,spec_variant,spec_train_scope,spec_optimizer,spec_lr,spec_seed,spec_seq_len,spec_d_model,spec_steps
arch_4l_full_seq32_d64_adamw_lr0p001_seed1,4.841709136962891,0.150390625,0.087890625,-1.844344139099121,0.1171875,0.203125,2250,full_transformer,all,64,4,32,128,128,512,7,adamw,0.001,0.02,1,43.0813012002036,254400,254400,32,320000,10560000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,32,64,2500
arch_4l_full_seq32_d64_adamw_lr0p001_seed1,4.948092460632324,0.142578125,0.06640625,-1.9438165426254272,0.109375,0.09375,2500,full_transformer,all,64,4,32,128,128,512,7,adamw,0.001,0.02,1,47.67425310006365,254400,254400,32,320000,10560000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,32,64,2500
arch_4l_full_seq64_d128_adamw_lr0p001_seed0,6.747200965881348,0.142578125,0.001953125,-0.2868148684501648,0.140625,0.1875,0,full_transformer,all,128,4,64,128,128,512,7,adamw,0.001,0.02,0,0.184889999916777,906112,906112,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,128,2500
arch_4l_full_seq64_d128_adamw_lr0p001_seed0,6.04645299911499,0.15234375,0.017578125,-0.7705992460250854,0.1484375,0.15625,250,full_transformer,all,128,4,64,128,128,512,7,adamw,0.001,0.02,0,6.164325000019744,906112,906112,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,128,2500
arch_4l_full_seq64_d128_adamw_lr0p001_seed0,5.624372005462647,0.13671875,0.021484375,-1.2296631336212158,0.125,0.140625,500,full_transformer,all,128,4,64,128,128,512,7,adamw,0.001,0.02,0,12.33531829994172,906112,906112,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,128,2500
arch_4l_full_seq64_d128_adamw_lr0p001_seed0,5.379574775695801,0.16015625,0.033203125,-1.3817249536514282,0.1875,0.1171875,750,full_transformer,all,128,4,64,128,128,512,7,adamw,0.001,0.02,0,18.61141519993544,906112,906112,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,128,2500
arch_4l_full_seq64_d128_adamw_lr0p001_seed0,5.349880218505859,0.1328125,0.037109375,-1.5379481315612793,0.1171875,0.125,1000,full_transformer,all,128,4,64,128,128,512,7,adamw,0.001,0.02,0,24.83389690006152,906112,906112,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,128,2500
arch_4l_full_seq64_d128_adamw_lr0p001_seed0,5.190461158752441,0.138671875,0.05078125,-1.6005737781524658,0.140625,0.15625,1250,full_transformer,all,128,4,64,128,128,512,7,adamw,0.001,0.02,0,31.17736289999448,906112,906112,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,128,2500
arch_4l_full_seq64_d128_adamw_lr0p001_seed0,5.245931148529053,0.130859375,0.046875,-1.7400850057601929,0.140625,0.125,1500,full_transformer,all,128,4,64,128,128,512,7,adamw,0.001,0.02,0,37.44442369998433,906112,906112,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,128,2500
arch_4l_full_seq64_d128_adamw_lr0p001_seed0,5.223498344421387,0.140625,0.05078125,-1.9105486869812007,0.140625,0.140625,1750,full_transformer,all,128,4,64,128,128,512,7,adamw,0.001,0.02,0,43.75704149994999,906112,906112,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,128,2500
arch_4l_full_seq64_d128_adamw_lr0p001_seed0,5.094130516052246,0.123046875,0.048828125,-1.8774759769439695,0.1328125,0.125,2000,full_transformer,all,128,4,64,128,128,512,7,adamw,0.001,0.02,0,50.061573799932376,906112,906112,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,128,2500
arch_4l_full_seq64_d128_adamw_lr0p001_seed0,5.080118179321289,0.126953125,0.05078125,-1.8614885807037356,0.1796875,0.1484375,2250,full_transformer,all,128,4,64,128,128,512,7,adamw,0.001,0.02,0,56.33228909992613,906112,906112,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,128,2500
arch_4l_full_seq64_d128_adamw_lr0p001_seed0,4.958557605743408,0.14453125,0.05078125,-1.737731695175171,0.15625,0.171875,2500,full_transformer,all,128,4,64,128,128,512,7,adamw,0.001,0.02,0,62.67455989983864,906112,906112,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,128,2500
arch_4l_full_seq64_d128_adamw_lr0p001_seed1,6.766082763671875,0.119140625,0.0,-0.2907413244247436,0.1171875,0.1015625,0,full_transformer,all,128,4,64,128,128,512,7,adamw,0.001,0.02,1,0.1691101000178605,906112,906112,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,128,2500
arch_4l_full_seq64_d128_adamw_lr0p001_seed1,6.083334922790527,0.123046875,0.017578125,-0.9394822120666504,0.1171875,0.125,250,full_transformer,all,128,4,64,128,128,512,7,adamw,0.001,0.02,1,6.354179000016302,906112,906112,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,128,2500
arch_4l_full_seq64_d128_adamw_lr0p001_seed1,5.601165294647217,0.1640625,0.04296875,-1.1806588172912598,0.1640625,0.140625,500,full_transformer,all,128,4,64,128,128,512,7,adamw,0.001,0.02,1,12.608433899935337,906112,906112,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,128,2500
arch_4l_full_seq64_d128_adamw_lr0p001_seed1,5.28983211517334,0.12109375,0.046875,-1.541989803314209,0.171875,0.078125,750,full_transformer,all,128,4,64,128,128,512,7,adamw,0.001,0.02,1,19.00513599999249,906112,906112,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,128,2500
arch_4l_full_seq64_d128_adamw_lr0p001_seed1,5.130491733551025,0.138671875,0.0625,-1.657728672027588,0.125,0.15625,1000,full_transformer,all,128,4,64,128,128,512,7,adamw,0.001,0.02,1,25.217480399878696,906112,906112,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,128,2500
arch_4l_full_seq64_d128_adamw_lr0p001_seed1,4.965170860290527,0.150390625,0.05859375,-1.7305314540863037,0.15625,0.140625,1250,full_transformer,all,128,4,64,128,128,512,7,adamw,0.001,0.02,1,31.524957799818367,906112,906112,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,128,2500
arch_4l_full_seq64_d128_adamw_lr0p001_seed1,4.894124507904053,0.158203125,0.09375,-1.795416235923767,0.15625,0.1640625,1500,full_transformer,all,128,4,64,128,128,512,7,adamw,0.001,0.02,1,37.7785608000122,906112,906112,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,128,2500
arch_4l_full_seq64_d128_adamw_lr0p001_seed1,4.923483848571777,0.1484375,0.068359375,-1.865411758422852,0.1328125,0.21875,1750,full_transformer,all,128,4,64,128,128,512,7,adamw,0.001,0.02,1,43.98194599989802,906112,906112,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,128,2500
arch_4l_full_seq64_d128_adamw_lr0p001_seed1,4.861329078674316,0.146484375,0.06640625,-1.816904664039612,0.1796875,0.1328125,2000,full_transformer,all,128,4,64,128,128,512,7,adamw,0.001,0.02,1,50.23166979989037,906112,906112,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,128,2500
arch_4l_full_seq64_d128_adamw_lr0p001_seed1,4.832345962524414,0.17578125,0.095703125,-1.8031439781188965,0.171875,0.1875,2250,full_transformer,all,128,4,64,128,128,512,7,adamw,0.001,0.02,1,56.49451299989596,906112,906112,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,128,2500
arch_4l_full_seq64_d128_adamw_lr0p001_seed1,4.859440803527832,0.109375,0.052734375,-1.939846754074097,0.078125,0.1328125,2500,full_transformer,all,128,4,64,128,128,512,7,adamw,0.001,0.02,1,62.8520744999405,906112,906112,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,128,2500
arch_4l_full_seq64_d256_adamw_lr0p001_seed0,6.756499767303467,0.142578125,0.0,-0.3967040479183197,0.140625,0.09375,0,full_transformer,all,256,4,64,128,128,512,7,adamw,0.001,0.02,0,0.1888570000883191,3385088,3385088,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,256,2500
arch_4l_full_seq64_d256_adamw_lr0p001_seed0,6.202127933502197,0.16796875,0.005859375,-0.4957707822322845,0.1484375,0.140625,250,full_transformer,all,256,4,64,128,128,512,7,adamw,0.001,0.02,0,11.976305200019851,3385088,3385088,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,256,2500
arch_4l_full_seq64_d256_adamw_lr0p001_seed0,6.093685150146484,0.134765625,0.00390625,-0.648850679397583,0.140625,0.1015625,500,full_transformer,all,256,4,64,128,128,512,7,adamw,0.001,0.02,0,23.93293510004878,3385088,3385088,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,256,2500
arch_4l_full_seq64_d256_adamw_lr0p001_seed0,6.141526222229004,0.140625,0.0078125,-0.6674835085868835,0.1171875,0.1953125,750,full_transformer,all,256,4,64,128,128,512,7,adamw,0.001,0.02,0,36.02582919993438,3385088,3385088,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,256,2500
arch_4l_full_seq64_d256_adamw_lr0p001_seed0,6.09975004196167,0.15625,0.009765625,-0.6526410579681396,0.125,0.2265625,1000,full_transformer,all,256,4,64,128,128,512,7,adamw,0.001,0.02,0,48.15472980006598,3385088,3385088,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,256,2500
arch_4l_full_seq64_d256_adamw_lr0p001_seed0,6.102055549621582,0.154296875,0.00390625,-0.6766077280044556,0.1484375,0.140625,1250,full_transformer,all,256,4,64,128,128,512,7,adamw,0.001,0.02,0,60.308995299972594,3385088,3385088,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,256,2500
arch_4l_full_seq64_d256_adamw_lr0p001_seed0,6.074345588684082,0.142578125,0.01171875,-0.7570933699607849,0.15625,0.1484375,1500,full_transformer,all,256,4,64,128,128,512,7,adamw,0.001,0.02,0,72.43623939994723,3385088,3385088,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,256,2500
arch_4l_full_seq64_d256_adamw_lr0p001_seed0,6.069039344787598,0.138671875,0.0078125,-0.8955603837966919,0.1640625,0.1015625,1750,full_transformer,all,256,4,64,128,128,512,7,adamw,0.001,0.02,0,84.56649080011994,3385088,3385088,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,256,2500
arch_4l_full_seq64_d256_adamw_lr0p001_seed0,5.99407958984375,0.15234375,0.01171875,-1.023893117904663,0.1484375,0.1796875,2000,full_transformer,all,256,4,64,128,128,512,7,adamw,0.001,0.02,0,96.77046909998172,3385088,3385088,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,256,2500
arch_4l_full_seq64_d256_adamw_lr0p001_seed0,5.901078224182129,0.16796875,0.009765625,-0.9386934041976928,0.15625,0.1875,2250,full_transformer,all,256,4,64,128,128,512,7,adamw,0.001,0.02,0,109.4577866999898,3385088,3385088,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,256,2500
arch_4l_full_seq64_d256_adamw_lr0p001_seed0,5.988973617553711,0.1484375,0.01171875,-1.1092538833618164,0.125,0.1328125,2500,full_transformer,all,256,4,64,128,128,512,7,adamw,0.001,0.02,0,122.2006838999223,3385088,3385088,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,256,2500
arch_4l_full_seq64_d256_adamw_lr0p001_seed1,6.788717746734619,0.13671875,0.00390625,-0.4382466077804565,0.1171875,0.1171875,0,full_transformer,all,256,4,64,128,128,512,7,adamw,0.001,0.02,1,0.192429699935019,3385088,3385088,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,256,2500
arch_4l_full_seq64_d256_adamw_lr0p001_seed1,6.185629367828369,0.16796875,0.009765625,-0.5263334512710571,0.1953125,0.15625,250,full_transformer,all,256,4,64,128,128,512,7,adamw,0.001,0.02,1,13.032471099868417,3385088,3385088,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,256,2500
arch_4l_full_seq64_d256_adamw_lr0p001_seed1,6.090987682342529,0.138671875,0.0078125,-0.7793008089065552,0.125,0.109375,500,full_transformer,all,256,4,64,128,128,512,7,adamw,0.001,0.02,1,25.32886020001024,3385088,3385088,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,256,2500
arch_4l_full_seq64_d256_adamw_lr0p001_seed1,6.034824371337891,0.134765625,0.0078125,-0.7922484874725342,0.1484375,0.171875,750,full_transformer,all,256,4,64,128,128,512,7,adamw,0.001,0.02,1,38.17832820001058,3385088,3385088,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,256,2500
arch_4l_full_seq64_d256_adamw_lr0p001_seed1,6.002544403076172,0.138671875,0.013671875,-0.9097438454627992,0.1640625,0.1640625,1000,full_transformer,all,256,4,64,128,128,512,7,adamw,0.001,0.02,1,50.68865359993652,3385088,3385088,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,256,2500
arch_4l_full_seq64_d256_adamw_lr0p001_seed1,5.89060115814209,0.162109375,0.013671875,-1.007891058921814,0.15625,0.1796875,1250,full_transformer,all,256,4,64,128,128,512,7,adamw,0.001,0.02,1,63.362773600034416,3385088,3385088,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,256,2500
arch_4l_full_seq64_d256_adamw_lr0p001_seed1,5.837831020355225,0.15234375,0.0234375,-0.9595646262168884,0.171875,0.140625,1500,full_transformer,all,256,4,64,128,128,512,7,adamw,0.001,0.02,1,75.74839479988441,3385088,3385088,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,256,2500
arch_4l_full_seq64_d256_adamw_lr0p001_seed1,5.82787036895752,0.1328125,0.015625,-1.0518884658813477,0.125,0.0859375,1750,full_transformer,all,256,4,64,128,128,512,7,adamw,0.001,0.02,1,95.43839369993655,3385088,3385088,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,256,2500
arch_4l_full_seq64_d256_adamw_lr0p001_seed1,5.875487327575684,0.11328125,0.017578125,-1.2755539417266846,0.125,0.125,2000,full_transformer,all,256,4,64,128,128,512,7,adamw,0.001,0.02,1,111.61075460002758,3385088,3385088,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,256,2500
arch_4l_full_seq64_d256_adamw_lr0p001_seed1,5.829703330993652,0.1328125,0.015625,-1.2608516216278076,0.1015625,0.125,2250,full_transformer,all,256,4,64,128,128,512,7,adamw,0.001,0.02,1,123.3288835999556,3385088,3385088,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,256,2500
arch_4l_full_seq64_d256_adamw_lr0p001_seed1,5.805572032928467,0.130859375,0.0234375,-1.167164325714111,0.140625,0.125,2500,full_transformer,all,256,4,64,128,128,512,7,adamw,0.001,0.02,1,135.14132079994306,3385088,3385088,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,256,2500
arch_4l_full_seq64_d64_adamw_lr0p001_seed0,6.7276225090026855,0.171875,0.0,-0.1907783150672912,0.140625,0.1796875,0,full_transformer,all,64,4,64,128,128,512,7,adamw,0.001,0.02,0,0.1620712000876665,256448,256448,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,64,2500
arch_4l_full_seq64_d64_adamw_lr0p001_seed0,5.931380748748779,0.14453125,0.02734375,-0.6896451711654663,0.1015625,0.140625,250,full_transformer,all,64,4,64,128,128,512,7,adamw,0.001,0.02,0,5.196256099967286,256448,256448,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,64,2500
arch_4l_full_seq64_d64_adamw_lr0p001_seed0,5.4692912101745605,0.13671875,0.041015625,-0.982519030570984,0.140625,0.09375,500,full_transformer,all,64,4,64,128,128,512,7,adamw,0.001,0.02,0,10.091475900029764,256448,256448,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,64,2500
arch_4l_full_seq64_d64_adamw_lr0p001_seed0,5.261668682098389,0.169921875,0.0546875,-1.228447675704956,0.203125,0.140625,750,full_transformer,all,64,4,64,128,128,512,7,adamw,0.001,0.02,0,15.065030900062991,256448,256448,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,64,2500
arch_4l_full_seq64_d64_adamw_lr0p001_seed0,5.167801380157471,0.173828125,0.068359375,-1.4424738883972168,0.1796875,0.140625,1000,full_transformer,all,64,4,64,128,128,512,7,adamw,0.001,0.02,0,20.11184739996679,256448,256448,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,64,2500
arch_4l_full_seq64_d64_adamw_lr0p001_seed0,5.044089794158936,0.150390625,0.083984375,-1.6203546524047852,0.1171875,0.203125,1250,full_transformer,all,64,4,64,128,128,512,7,adamw,0.001,0.02,0,25.228247300023213,256448,256448,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,64,2500
arch_4l_full_seq64_d64_adamw_lr0p001_seed0,5.151330947875977,0.138671875,0.052734375,-1.8230202198028564,0.1328125,0.1171875,1500,full_transformer,all,64,4,64,128,128,512,7,adamw,0.001,0.02,0,30.544909400166944,256448,256448,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,64,2500
arch_4l_full_seq64_d64_adamw_lr0p001_seed0,5.002468109130859,0.158203125,0.07421875,-1.6970150470733645,0.171875,0.140625,1750,full_transformer,all,64,4,64,128,128,512,7,adamw,0.001,0.02,0,35.42463110014796,256448,256448,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,64,2500
arch_4l_full_seq64_d64_adamw_lr0p001_seed0,4.95977258682251,0.125,0.04296875,-1.7598955631256104,0.140625,0.1484375,2000,full_transformer,all,64,4,64,128,128,512,7,adamw,0.001,0.02,0,40.41682310006581,256448,256448,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,64,2500
arch_4l_full_seq64_d64_adamw_lr0p001_seed0,5.030299186706543,0.11328125,0.044921875,-1.917882204055786,0.109375,0.1171875,2250,full_transformer,all,64,4,64,128,128,512,7,adamw,0.001,0.02,0,45.38474840018898,256448,256448,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,64,2500
arch_4l_full_seq64_d64_adamw_lr0p001_seed0,5.037313938140869,0.109375,0.052734375,-1.9689987897872925,0.1015625,0.1171875,2500,full_transformer,all,64,4,64,128,128,512,7,adamw,0.001,0.02,0,50.38527359999716,256448,256448,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,0,64,64,2500
arch_4l_full_seq64_d64_adamw_lr0p001_seed1,6.737738132476807,0.162109375,0.001953125,-0.2028017938137054,0.1875,0.1484375,0,full_transformer,all,64,4,64,128,128,512,7,adamw,0.001,0.02,1,0.1681266999803483,256448,256448,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,64,2500
arch_4l_full_seq64_d64_adamw_lr0p001_seed1,5.820261955261231,0.173828125,0.048828125,-0.5818624496459961,0.203125,0.203125,250,full_transformer,all,64,4,64,128,128,512,7,adamw,0.001,0.02,1,5.281341399997473,256448,256448,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,64,2500
arch_4l_full_seq64_d64_adamw_lr0p001_seed1,5.400815010070801,0.15234375,0.044921875,-0.9597036242485046,0.0859375,0.1953125,500,full_transformer,all,64,4,64,128,128,512,7,adamw,0.001,0.02,1,9.98029089998454,256448,256448,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,64,2500
arch_4l_full_seq64_d64_adamw_lr0p001_seed1,5.146620273590088,0.150390625,0.068359375,-1.331707239151001,0.15625,0.1484375,750,full_transformer,all,64,4,64,128,128,512,7,adamw,0.001,0.02,1,14.850925100035964,256448,256448,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,64,2500
arch_4l_full_seq64_d64_adamw_lr0p001_seed1,5.074641227722168,0.134765625,0.076171875,-1.65885329246521,0.1328125,0.15625,1000,full_transformer,all,64,4,64,128,128,512,7,adamw,0.001,0.02,1,19.822538499953225,256448,256448,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,64,2500
arch_4l_full_seq64_d64_adamw_lr0p001_seed1,4.988379955291748,0.1328125,0.0546875,-1.7144951820373535,0.1640625,0.1640625,1250,full_transformer,all,64,4,64,128,128,512,7,adamw,0.001,0.02,1,24.78447060007602,256448,256448,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,64,2500
arch_4l_full_seq64_d64_adamw_lr0p001_seed1,4.960023403167725,0.146484375,0.083984375,-1.8393381834030151,0.1484375,0.15625,1500,full_transformer,all,64,4,64,128,128,512,7,adamw,0.001,0.02,1,29.791655899956822,256448,256448,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,64,2500
arch_4l_full_seq64_d64_adamw_lr0p001_seed1,4.976247787475586,0.125,0.052734375,-1.921696424484253,0.0859375,0.1015625,1750,full_transformer,all,64,4,64,128,128,512,7,adamw,0.001,0.02,1,34.78449900005944,256448,256448,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,64,2500
arch_4l_full_seq64_d64_adamw_lr0p001_seed1,4.839311599731445,0.169921875,0.076171875,-1.7727311849594116,0.1484375,0.1875,2000,full_transformer,all,64,4,64,128,128,512,7,adamw,0.001,0.02,1,39.69336930010468,256448,256448,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,64,2500
arch_4l_full_seq64_d64_adamw_lr0p001_seed1,4.866761684417725,0.154296875,0.064453125,-1.8310492038726809,0.125,0.1484375,2250,full_transformer,all,64,4,64,128,128,512,7,adamw,0.001,0.02,1,44.62010139995255,256448,256448,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,64,2500
arch_4l_full_seq64_d64_adamw_lr0p001_seed1,4.853407382965088,0.158203125,0.087890625,-1.8000683784484863,0.1796875,0.1328125,2500,full_transformer,all,64,4,64,128,128,512,7,adamw,0.001,0.02,1,49.51237579993904,256448,256448,64,320000,20800000,512,0.1428571428571428,arch,4L-full,full_transformer,all,adamw,0.001,1,64,64,2500
opt_adamw_seq32_d128_adamw_lr0p0001_seed0,6.748646259307861,0.16796875,0.0,-0.2738028764724731,0.1171875,0.1953125,0,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.0001,0.02,0,0.1382953999564051,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.0001,0,32,128,3500
opt_adamw_seq32_d128_adamw_lr0p0001_seed0,6.312028408050537,0.162109375,0.005859375,-0.2291872501373291,0.1328125,0.1484375,250,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.0001,0.02,0,4.098202200140804,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.0001,0,32,128,3500
opt_adamw_seq32_d128_adamw_lr0p0001_seed0,5.85456657409668,0.154296875,0.130859375,-0.4185495972633362,0.1640625,0.15625,500,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.0001,0.02,0,7.097262500086799,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.0001,0,32,128,3500
opt_adamw_seq32_d128_adamw_lr0p0001_seed0,5.670551776885986,0.16015625,0.13671875,-0.4400367736816406,0.3125,0.1015625,750,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.0001,0.02,0,10.190925700124351,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.0001,0,32,128,3500
opt_adamw_seq32_d128_adamw_lr0p0001_seed0,5.350113391876221,0.17578125,0.169921875,-0.3198274374008178,0.3359375,0.140625,1000,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.0001,0.02,0,13.129002700094134,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.0001,0,32,128,3500
opt_adamw_seq32_d128_adamw_lr0p0001_seed0,5.139318466186523,0.1796875,0.177734375,-0.3973389565944671,0.34375,0.1015625,1250,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.0001,0.02,0,16.43495550006628,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.0001,0,32,128,3500
opt_adamw_seq32_d128_adamw_lr0p0001_seed0,4.886491298675537,0.21484375,0.2109375,-0.3999446034431457,0.3984375,0.171875,1500,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.0001,0.02,0,20.082592300139368,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.0001,0,32,128,3500
opt_adamw_seq32_d128_adamw_lr0p0001_seed0,4.654892921447754,0.212890625,0.2109375,-0.4547975659370422,0.4296875,0.1328125,1750,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.0001,0.02,0,23.41353889997117,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.0001,0,32,128,3500
opt_adamw_seq32_d128_adamw_lr0p0001_seed0,4.373741149902344,0.251953125,0.251953125,-0.4166490137577057,0.515625,0.15625,2000,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.0001,0.02,0,26.353759200079367,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.0001,0,32,128,3500
opt_adamw_seq32_d128_adamw_lr0p0001_seed0,4.234809875488281,0.26171875,0.259765625,-0.3688288033008575,0.5625,0.140625,2250,two_layer_attn,all,128,4,32,128,128,512,7,adamw,0.0001,0.02,0,29.3456558000762,243072,243072,32,448000,14784000,512,0.1428571428571428,opt,adamw,two_layer_attn,all,adamw,0.0001,0,32,128,3500
