run,eval_loss,eval_acc,eval_full_vocab_acc,eval_margin,eval_head_acc,eval_tail_acc,step,variant,train_scope,d_model,n_heads,seq_len,n_q,n_k,n_v,m,optimizer,lr,muon_lr,seed,elapsed_s,params_total,params_trainable,prompt_len,train_episodes,train_tokens,eval_episodes_per_eval,random_baseline,spec_group,spec_label,spec_variant,spec_train_scope,spec_optimizer,spec_lr,spec_seed,spec_seq_len,spec_d_model,spec_steps,auc_acc,t80_step
arch_2l_embed_only_seq64_d64_adamw_lr0p001_seed0,6.246505737304688,0.134765625,0.0,-0.2564562559127807,0.109375,0.140625,2500,two_layer_attn,embedding_only,64,4,64,128,128,512,7,adamw,0.001,0.02,0,27.76874960004352,90816,57408,64,320000,20800000,512,0.1428571428571428,arch,2L-embed-only,two_layer_attn,embedding_only,adamw,0.001,0,64,64,2500,0.14814453125,
arch_2l_embed_only_seq64_d64_adamw_lr0p001_seed1,6.2381439208984375,0.16015625,0.0,-0.2362850457429886,0.140625,0.1796875,2500,two_layer_attn,embedding_only,64,4,64,128,128,512,7,adamw,0.001,0.02,1,30.1982452000957,90816,57408,64,320000,20800000,512,0.1428571428571428,arch,2L-embed-only,two_layer_attn,embedding_only,adamw,0.001,1,64,64,2500,0.14521484375,
arch_2l_fixed_embed_seq16_d128_adamw_lr0p001_seed0,0.4679582417011261,0.984375,0.984375,6.603849411010742,1.0,0.9453125,2500,two_layer_attn,no_embedding_train,128,4,16,128,128,512,7,adamw,0.001,0.02,0,26.15137589978985,241024,132352,16,320000,5440000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,0,16,128,2500,0.86572265625,500.0
arch_2l_fixed_embed_seq16_d128_adamw_lr0p001_seed1,0.4346445202827453,0.9921875,0.9921875,6.725156784057617,1.0,0.9921875,2500,two_layer_attn,no_embedding_train,128,4,16,128,128,512,7,adamw,0.001,0.02,1,26.85406140005216,241024,132352,16,320000,5440000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,16,128,2500,0.85576171875,500.0
arch_2l_fixed_embed_seq16_d256_adamw_lr0p001_seed0,0.1195736452937126,0.990234375,0.990234375,8.888648986816406,0.9921875,0.984375,2500,two_layer_attn,no_embedding_train,256,4,16,128,128,512,7,adamw,0.001,0.02,0,26.552371399942786,744192,526848,16,320000,5440000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,0,16,256,2500,0.8919921875,500.0
arch_2l_fixed_embed_seq16_d256_adamw_lr0p001_seed1,0.0920304208993911,0.984375,0.984375,9.235053062438965,0.9921875,0.984375,2500,two_layer_attn,no_embedding_train,256,4,16,128,128,512,7,adamw,0.001,0.02,1,27.092408400028944,744192,526848,16,320000,5440000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,16,256,2500,0.89384765625,500.0
arch_2l_fixed_embed_seq16_d64_adamw_lr0p001_seed0,3.5410542488098145,0.837890625,0.837890625,2.135948181152344,1.0,0.75,2500,two_layer_attn,no_embedding_train,64,4,16,128,128,512,7,adamw,0.001,0.02,0,26.35793590010144,87744,33408,16,320000,5440000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,0,16,64,2500,0.61689453125,2500.0
arch_2l_fixed_embed_seq16_d64_adamw_lr0p001_seed1,3.225178003311157,0.916015625,0.916015625,2.6760354042053223,1.0,0.8125,2500,two_layer_attn,no_embedding_train,64,4,16,128,128,512,7,adamw,0.001,0.02,1,26.988334900001064,87744,33408,16,320000,5440000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,16,64,2500,0.67314453125,1500.0
arch_2l_fixed_embed_seq32_d128_adamw_lr0p001_seed0,0.7486274242401123,0.953125,0.953125,5.953006744384766,1.0,0.8828125,2500,two_layer_attn,no_embedding_train,128,4,32,128,128,512,7,adamw,0.001,0.02,0,26.164459200110286,243072,132352,32,320000,10560000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,0,32,128,2500,0.7767578125,750.0
arch_2l_fixed_embed_seq32_d128_adamw_lr0p001_seed1,1.0313960313796997,0.919921875,0.919921875,5.342401027679443,1.0,0.859375,2500,two_layer_attn,no_embedding_train,128,4,32,128,128,512,7,adamw,0.001,0.02,1,25.17201319988817,243072,132352,32,320000,10560000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,32,128,2500,0.70263671875,1250.0
arch_2l_fixed_embed_seq32_d256_adamw_lr0p001_seed0,0.1931468546390533,0.966796875,0.966796875,8.737930297851562,0.9921875,0.9375,2500,two_layer_attn,no_embedding_train,256,4,32,128,128,512,7,adamw,0.001,0.02,0,26.00114419986494,748288,526848,32,320000,10560000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,0,32,256,2500,0.83291015625,750.0
arch_2l_fixed_embed_seq32_d256_adamw_lr0p001_seed1,0.1414789855480194,0.986328125,0.986328125,8.787652969360352,1.0,0.9609375,2500,two_layer_attn,no_embedding_train,256,4,32,128,128,512,7,adamw,0.001,0.02,1,25.914233800023798,748288,526848,32,320000,10560000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,32,256,2500,0.8408203125,500.0
arch_2l_fixed_embed_seq32_d64_adamw_lr0p001_seed0,3.367596387863159,0.8515625,0.8515625,2.32222580909729,0.984375,0.6796875,2500,two_layer_attn,no_embedding_train,64,4,32,128,128,512,7,adamw,0.001,0.02,0,28.78205529996194,88768,33408,32,320000,10560000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,0,32,64,2500,0.621484375,1500.0
arch_2l_fixed_embed_seq32_d64_adamw_lr0p001_seed1,3.0245614051818848,0.916015625,0.912109375,2.866306781768799,1.0,0.875,2500,two_layer_attn,no_embedding_train,64,4,32,128,128,512,7,adamw,0.001,0.02,1,27.17747680004686,88768,33408,32,320000,10560000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,32,64,2500,0.6470703125,1250.0
arch_2l_fixed_embed_seq64_d128_adamw_lr0p001_seed0,0.6902827024459839,0.95703125,0.95703125,6.04603910446167,1.0,0.9296875,2500,two_layer_attn,no_embedding_train,128,4,64,128,128,512,7,adamw,0.001,0.02,0,28.426157200010493,247168,132352,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,0,64,128,2500,0.6771484375,1250.0
arch_2l_fixed_embed_seq64_d128_adamw_lr0p001_seed1,0.7000929713249207,0.96484375,0.9609375,6.009863376617432,0.984375,0.921875,2500,two_layer_attn,no_embedding_train,128,4,64,128,128,512,7,adamw,0.001,0.02,1,29.135754599934444,247168,132352,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,128,2500,0.722265625,1000.0
arch_2l_fixed_embed_seq64_d256_adamw_lr0p001_seed0,0.1707694977521896,0.9765625,0.9765625,8.707115173339844,1.0,0.953125,2500,two_layer_attn,no_embedding_train,256,4,64,128,128,512,7,adamw,0.001,0.02,0,37.81307759997435,756480,526848,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,0,64,256,2500,0.77353515625,750.0
arch_2l_fixed_embed_seq64_d256_adamw_lr0p001_seed1,0.3244993686676025,0.951171875,0.951171875,8.193262100219727,0.9765625,0.9296875,2500,two_layer_attn,no_embedding_train,256,4,64,128,128,512,7,adamw,0.001,0.02,1,38.01912699989043,756480,526848,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,256,2500,0.78359375,750.0
arch_2l_fixed_embed_seq64_d64_adamw_lr0p001_seed0,3.944403648376465,0.74609375,0.74609375,1.436285376548767,1.0,0.53125,2500,two_layer_attn,no_embedding_train,64,4,64,128,128,512,7,adamw,0.001,0.02,0,26.760135699994866,90816,33408,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,0,64,64,2500,0.333203125,
arch_2l_fixed_embed_seq64_d64_adamw_lr0p001_seed1,5.491329669952393,0.302734375,0.30078125,-1.0890781879425049,0.625,0.1875,2500,two_layer_attn,no_embedding_train,64,4,64,128,128,512,7,adamw,0.001,0.02,1,27.692833399865776,90816,33408,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,64,2500,0.174609375,
arch_2l_freeze_qk_seq16_d128_adamw_lr0p001_seed0,3.339522123336792,0.2421875,0.23046875,-1.6307356357574463,0.4609375,0.1875,2500,two_layer_attn,no_qk_train,128,4,16,128,128,512,7,adamw,0.001,0.02,0,27.70449659996666,241024,175488,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,16,128,2500,0.15576171875,
arch_2l_freeze_qk_seq16_d128_adamw_lr0p001_seed1,3.22194766998291,0.25390625,0.248046875,-1.4354171752929688,0.578125,0.078125,2500,two_layer_attn,no_qk_train,128,4,16,128,128,512,7,adamw,0.001,0.02,1,27.43637730018236,241024,175488,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,1,16,128,2500,0.16376953125,
arch_2l_freeze_qk_seq16_d256_adamw_lr0p001_seed0,2.851886034011841,0.240234375,0.240234375,-1.394984483718872,0.5390625,0.1171875,2500,two_layer_attn,no_qk_train,256,4,16,128,128,512,7,adamw,0.001,0.02,0,26.293428799835965,744192,482048,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,16,256,2500,0.1611328125,
arch_2l_freeze_qk_seq16_d256_adamw_lr0p001_seed1,0.8281774520874023,0.7734375,0.767578125,3.1670455932617188,0.8671875,0.7421875,2500,two_layer_attn,no_qk_train,256,4,16,128,128,512,7,adamw,0.001,0.02,1,26.76444049994461,744192,482048,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,1,16,256,2500,0.23349609375,
arch_2l_freeze_qk_seq16_d64_adamw_lr0p001_seed0,4.5206403732299805,0.138671875,0.109375,-2.130354881286621,0.265625,0.0859375,2500,two_layer_attn,no_qk_train,64,4,16,128,128,512,7,adamw,0.001,0.02,0,26.62006080010906,87744,71360,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,16,64,2500,0.13837890625,
arch_2l_freeze_qk_seq16_d64_adamw_lr0p001_seed1,4.435958862304688,0.162109375,0.154296875,-2.442399501800537,0.3203125,0.078125,2500,two_layer_attn,no_qk_train,64,4,16,128,128,512,7,adamw,0.001,0.02,1,26.544869299978014,87744,71360,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,1,16,64,2500,0.13427734375,
arch_2l_freeze_qk_seq32_d128_adamw_lr0p001_seed0,3.462676525115967,0.119140625,0.115234375,-2.074692249298096,0.171875,0.1328125,2500,two_layer_attn,no_qk_train,128,4,32,128,128,512,7,adamw,0.001,0.02,0,26.043298000004143,243072,177536,32,320000,10560000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,32,128,2500,0.14775390625,
arch_2l_freeze_qk_seq32_d128_adamw_lr0p001_seed1,3.4819955825805664,0.125,0.123046875,-2.075006484985352,0.1171875,0.125,2500,two_layer_attn,no_qk_train,128,4,32,128,128,512,7,adamw,0.001,0.02,1,27.31216929992661,243072,177536,32,320000,10560000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,1,32,128,2500,0.14140625,
arch_2l_freeze_qk_seq32_d256_adamw_lr0p001_seed0,2.876430988311768,0.16796875,0.16796875,-1.69733726978302,0.1796875,0.1796875,2500,two_layer_attn,no_qk_train,256,4,32,128,128,512,7,adamw,0.001,0.02,0,29.39076899993233,748288,486144,32,320000,10560000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,32,256,2500,0.1453125,
arch_2l_freeze_qk_seq32_d256_adamw_lr0p001_seed1,2.9938013553619385,0.115234375,0.115234375,-1.8250102996826167,0.1640625,0.0859375,2500,two_layer_attn,no_qk_train,256,4,32,128,128,512,7,adamw,0.001,0.02,1,29.815625300165262,748288,486144,32,320000,10560000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,1,32,256,2500,0.148828125,
arch_2l_freeze_qk_seq32_d64_adamw_lr0p001_seed0,4.607299327850342,0.15234375,0.09765625,-1.9540033340454104,0.1640625,0.125,2500,two_layer_attn,no_qk_train,64,4,32,128,128,512,7,adamw,0.001,0.02,0,27.73585449997336,88768,72384,32,320000,10560000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,32,64,2500,0.1404296875,
arch_2l_freeze_qk_seq32_d64_adamw_lr0p001_seed1,4.914740562438965,0.130859375,0.07421875,-2.139410257339477,0.1953125,0.1328125,2500,two_layer_attn,no_qk_train,64,4,32,128,128,512,7,adamw,0.001,0.02,1,26.480132299941037,88768,72384,32,320000,10560000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,1,32,64,2500,0.1392578125,
arch_2l_freeze_qk_seq64_d128_adamw_lr0p001_seed0,3.8482935428619385,0.13671875,0.126953125,-2.1128201484680176,0.1171875,0.15625,2500,two_layer_attn,no_qk_train,128,4,64,128,128,512,7,adamw,0.001,0.02,0,33.31625530007295,247168,181632,64,320000,20800000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,64,128,2500,0.142578125,
arch_2l_freeze_qk_seq64_d128_adamw_lr0p001_seed1,3.927078485488892,0.13671875,0.123046875,-2.002847671508789,0.1484375,0.109375,2500,two_layer_attn,no_qk_train,128,4,64,128,128,512,7,adamw,0.001,0.02,1,32.32179749989882,247168,181632,64,320000,20800000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,1,64,128,2500,0.1513671875,
arch_2l_freeze_qk_seq64_d256_adamw_lr0p001_seed0,3.093425035476685,0.12109375,0.12109375,-1.8854961395263672,0.1015625,0.1328125,2500,two_layer_attn,no_qk_train,256,4,64,128,128,512,7,adamw,0.001,0.02,0,40.90783439995721,756480,494336,64,320000,20800000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,64,256,2500,0.13974609375,
arch_2l_freeze_qk_seq64_d256_adamw_lr0p001_seed1,2.855548858642578,0.158203125,0.158203125,-1.619584560394287,0.1484375,0.15625,2500,two_layer_attn,no_qk_train,256,4,64,128,128,512,7,adamw,0.001,0.02,1,42.13115749997087,756480,494336,64,320000,20800000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,1,64,256,2500,0.1529296875,
arch_2l_freeze_qk_seq64_d64_adamw_lr0p001_seed0,5.346181869506836,0.142578125,0.04296875,-1.4006813764572144,0.1953125,0.1171875,2500,two_layer_attn,no_qk_train,64,4,64,128,128,512,7,adamw,0.001,0.02,0,28.97540539992042,90816,74432,64,320000,20800000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,64,64,2500,0.14033203125,
arch_2l_freeze_qk_seq64_d64_adamw_lr0p001_seed1,5.27193546295166,0.140625,0.037109375,-1.4434692859649658,0.1328125,0.1484375,2500,two_layer_attn,no_qk_train,64,4,64,128,128,512,7,adamw,0.001,0.02,1,33.31594649981707,90816,74432,64,320000,20800000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,1,64,64,2500,0.15673828125,
arch_2l_full_seq16_d128_adamw_lr0p001_seed0,0.251179039478302,0.951171875,0.947265625,9.656895637512209,1.0,0.9375,2500,two_layer_full,all,128,4,16,128,128,512,7,adamw,0.001,0.02,0,30.99749069986865,504448,504448,16,320000,5440000,512,0.1428571428571428,arch,2L-full,two_layer_full,all,adamw,0.001,0,16,128,2500,0.7814453125,750.0
arch_2l_full_seq16_d128_adamw_lr0p001_seed1,0.3632305562496185,0.9453125,0.94140625,9.462448120117188,0.984375,0.9140625,2500,two_layer_full,all,128,4,16,128,128,512,7,adamw,0.001,0.02,1,31.218449000036344,504448,504448,16,320000,5440000,512,0.1428571428571428,arch,2L-full,two_layer_full,all,adamw,0.001,1,16,128,2500,0.79208984375,750.0
arch_2l_full_seq16_d256_adamw_lr0p001_seed0,3.3577663898468018,0.466796875,0.45703125,0.2991655468940735,0.8515625,0.1484375,2500,two_layer_full,all,256,4,16,128,128,512,7,adamw,0.001,0.02,0,30.90369860013016,1795328,1795328,16,320000,5440000,512,0.1428571428571428,arch,2L-full,two_layer_full,all,adamw,0.001,0,16,256,2500,0.39140625,
arch_2l_full_seq16_d256_adamw_lr0p001_seed1,3.0050954818725586,0.5390625,0.525390625,1.392357587814331,0.90625,0.265625,2500,two_layer_full,all,256,4,16,128,128,512,7,adamw,0.001,0.02,1,30.77268910012208,1795328,1795328,16,320000,5440000,512,0.1428571428571428,arch,2L-full,two_layer_full,all,adamw,0.001,1,16,256,2500,0.39501953125,
arch_2l_full_seq16_d64_adamw_lr0p001_seed0,0.1507586687803268,0.978515625,0.9765625,9.196433067321776,0.9921875,0.953125,2500,two_layer_full,all,64,4,16,128,128,512,7,adamw,0.001,0.02,0,32.40139240003191,153920,153920,16,320000,5440000,512,0.1428571428571428,arch,2L-full,two_layer_full,all,adamw,0.001,0,16,64,2500,0.7103515625,1000.0
arch_2l_full_seq16_d64_adamw_lr0p001_seed1,0.2797643840312958,0.947265625,0.9453125,8.879993438720703,0.984375,0.921875,2500,two_layer_full,all,64,4,16,128,128,512,7,adamw,0.001,0.02,1,31.21531010000035,153920,153920,16,320000,5440000,512,0.1428571428571428,arch,2L-full,two_layer_full,all,adamw,0.001,1,16,64,2500,0.741015625,1000.0
arch_2l_full_seq32_d128_adamw_lr0p001_seed0,0.4420353770256042,0.921875,0.919921875,8.626052856445312,0.953125,0.8203125,2500,two_layer_full,all,128,4,32,128,128,512,7,adamw,0.001,0.02,0,34.59836479998194,506496,506496,32,320000,10560000,512,0.1428571428571428,arch,2L-full,two_layer_full,all,adamw,0.001,0,32,128,2500,0.6666015625,1250.0
arch_2l_full_seq32_d128_adamw_lr0p001_seed1,3.729046106338501,0.1484375,0.138671875,-2.004321575164795,0.140625,0.1171875,2500,two_layer_full,all,128,4,32,128,128,512,7,adamw,0.001,0.02,1,34.58751620003022,506496,506496,32,320000,10560000,512,0.1428571428571428,arch,2L-full,two_layer_full,all,adamw,0.001,1,32,128,2500,0.15537109375,
arch_2l_full_seq32_d256_adamw_lr0p001_seed0,3.8011438846588135,0.392578125,0.384765625,-0.5746132731437683,0.75,0.1953125,2500,two_layer_full,all,256,4,32,128,128,512,7,adamw,0.001,0.02,0,42.64771550009027,1799424,1799424,32,320000,10560000,512,0.1428571428571428,arch,2L-full,two_layer_full,all,adamw,0.001,0,32,256,2500,0.303125,
arch_2l_full_seq32_d256_adamw_lr0p001_seed1,3.816221714019776,0.361328125,0.333984375,-0.7104579210281372,0.75,0.15625,2500,two_layer_full,all,256,4,32,128,128,512,7,adamw,0.001,0.02,1,43.37279510009103,1799424,1799424,32,320000,10560000,512,0.1428571428571428,arch,2L-full,two_layer_full,all,adamw,0.001,1,32,256,2500,0.27548828125,
arch_2l_full_seq32_d64_adamw_lr0p001_seed0,4.247019767761231,0.140625,0.111328125,-2.1102819442749023,0.140625,0.125,2500,two_layer_full,all,64,4,32,128,128,512,7,adamw,0.001,0.02,0,33.88645680015907,154944,154944,32,320000,10560000,512,0.1428571428571428,arch,2L-full,two_layer_full,all,adamw,0.001,0,32,64,2500,0.1435546875,
arch_2l_full_seq32_d64_adamw_lr0p001_seed1,4.2103271484375,0.12890625,0.103515625,-2.056681871414185,0.1015625,0.1171875,2500,two_layer_full,all,64,4,32,128,128,512,7,adamw,0.001,0.02,1,33.66950680012815,154944,154944,32,320000,10560000,512,0.1428571428571428,arch,2L-full,two_layer_full,all,adamw,0.001,1,32,64,2500,0.14326171875,
arch_2l_full_seq64_d128_adamw_lr0p001_seed0,3.979041337966919,0.15625,0.13671875,-2.186067581176758,0.1328125,0.1875,2500,two_layer_full,all,128,4,64,128,128,512,7,adamw,0.001,0.02,0,40.376944000134245,510592,510592,64,320000,20800000,512,0.1428571428571428,arch,2L-full,two_layer_full,all,adamw,0.001,0,64,128,2500,0.14638671875,
arch_2l_full_seq64_d128_adamw_lr0p001_seed1,3.965873956680298,0.146484375,0.12890625,-2.111578941345215,0.1015625,0.1796875,2500,two_layer_full,all,128,4,64,128,128,512,7,adamw,0.001,0.02,1,41.00614650011994,510592,510592,64,320000,20800000,512,0.1428571428571428,arch,2L-full,two_layer_full,all,adamw,0.001,1,64,128,2500,0.147265625,
arch_2l_full_seq64_d256_adamw_lr0p001_seed0,4.1748456954956055,0.353515625,0.3125,-0.9584113359451294,0.75,0.09375,2500,two_layer_full,all,256,4,64,128,128,512,7,adamw,0.001,0.02,0,68.0316637000069,1807616,1807616,64,320000,20800000,512,0.1428571428571428,arch,2L-full,two_layer_full,all,adamw,0.001,0,64,256,2500,0.234765625,
arch_2l_full_seq64_d256_adamw_lr0p001_seed1,3.456504821777344,0.509765625,0.474609375,0.1932938992977142,0.8515625,0.203125,2500,two_layer_full,all,256,4,64,128,128,512,7,adamw,0.001,0.02,1,68.39976849989034,1807616,1807616,64,320000,20800000,512,0.1428571428571428,arch,2L-full,two_layer_full,all,adamw,0.001,1,64,256,2500,0.32314453125,
arch_2l_full_seq64_d64_adamw_lr0p001_seed0,4.366887092590332,0.142578125,0.10546875,-2.110203266143799,0.140625,0.1171875,2500,two_layer_full,all,64,4,64,128,128,512,7,adamw,0.001,0.02,0,35.4580914999824,156992,156992,64,320000,20800000,512,0.1428571428571428,arch,2L-full,two_layer_full,all,adamw,0.001,0,64,64,2500,0.1388671875,
arch_2l_full_seq64_d64_adamw_lr0p001_seed1,4.357968807220459,0.130859375,0.09765625,-2.074471473693848,0.109375,0.0859375,2500,two_layer_full,all,64,4,64,128,128,512,7,adamw,0.001,0.02,1,35.43207120010629,156992,156992,64,320000,20800000,512,0.1428571428571428,arch,2L-full,two_layer_full,all,adamw,0.001,1,64,64,2500,0.14580078125,
arch_2l_no_pos_seq16_d128_adamw_lr0p001_seed0,2.5088484287261963,0.45703125,0.44140625,0.2005431354045868,0.7890625,0.1953125,2500,two_layer_no_pos,all,128,4,16,128,128,512,7,adamw,0.001,0.02,0,27.319038199959323,238976,238976,16,320000,5440000,512,0.1428571428571428,arch,2L-no-pos,two_layer_no_pos,all,adamw,0.001,0,16,128,2500,0.34775390625,
arch_2l_no_pos_seq16_d128_adamw_lr0p001_seed1,2.6509158611297607,0.4140625,0.41015625,-0.1466267704963684,0.8046875,0.1875,2500,two_layer_no_pos,all,128,4,16,128,128,512,7,adamw,0.001,0.02,1,26.81874389993027,238976,238976,16,320000,5440000,512,0.1428571428571428,arch,2L-no-pos,two_layer_no_pos,all,adamw,0.001,1,16,128,2500,0.33291015625,
arch_2l_no_pos_seq16_d256_adamw_lr0p001_seed0,2.414010763168335,0.484375,0.484375,0.3580193519592285,0.8359375,0.1796875,2500,two_layer_no_pos,all,256,4,16,128,128,512,7,adamw,0.001,0.02,0,26.2556452001445,740096,740096,16,320000,5440000,512,0.1428571428571428,arch,2L-no-pos,two_layer_no_pos,all,adamw,0.001,0,16,256,2500,0.35693359375,
arch_2l_no_pos_seq16_d256_adamw_lr0p001_seed1,2.5374467372894287,0.474609375,0.470703125,0.1086251437664032,0.828125,0.28125,2500,two_layer_no_pos,all,256,4,16,128,128,512,7,adamw,0.001,0.02,1,27.44904619990848,740096,740096,16,320000,5440000,512,0.1428571428571428,arch,2L-no-pos,two_layer_no_pos,all,adamw,0.001,1,16,256,2500,0.332421875,
arch_2l_no_pos_seq16_d64_adamw_lr0p001_seed0,3.0313832759857178,0.373046875,0.35546875,-0.5678761601448059,0.734375,0.2421875,2500,two_layer_no_pos,all,64,4,16,128,128,512,7,adamw,0.001,0.02,0,23.406967799877748,86720,86720,16,320000,5440000,512,0.1428571428571428,arch,2L-no-pos,two_layer_no_pos,all,adamw,0.001,0,16,64,2500,0.3072265625,
arch_2l_no_pos_seq16_d64_adamw_lr0p001_seed1,3.272059679031372,0.37890625,0.359375,-0.9029642939567566,0.7421875,0.2109375,2500,two_layer_no_pos,all,64,4,16,128,128,512,7,adamw,0.001,0.02,1,26.0092694000341,86720,86720,16,320000,5440000,512,0.1428571428571428,arch,2L-no-pos,two_layer_no_pos,all,adamw,0.001,1,16,64,2500,0.3025390625,
arch_2l_no_pos_seq32_d128_adamw_lr0p001_seed0,2.660057544708252,0.41796875,0.408203125,0.0424668788909912,0.75,0.171875,2500,two_layer_no_pos,all,128,4,32,128,128,512,7,adamw,0.001,0.02,0,29.68334160000086,238976,238976,32,320000,10560000,512,0.1428571428571428,arch,2L-no-pos,two_layer_no_pos,all,adamw,0.001,0,32,128,2500,0.30556640625,
arch_2l_no_pos_seq32_d128_adamw_lr0p001_seed1,2.556910753250122,0.4296875,0.427734375,0.1439756155014038,0.8046875,0.2109375,2500,two_layer_no_pos,all,128,4,32,128,128,512,7,adamw,0.001,0.02,1,29.522134199971333,238976,238976,32,320000,10560000,512,0.1428571428571428,arch,2L-no-pos,two_layer_no_pos,all,adamw,0.001,1,32,128,2500,0.3052734375,
arch_2l_no_pos_seq32_d256_adamw_lr0p001_seed0,2.8427436351776123,0.333984375,0.33203125,-0.5976142287254333,0.828125,0.1328125,2500,two_layer_no_pos,all,256,4,32,128,128,512,7,adamw,0.001,0.02,0,31.53520289994776,740096,740096,32,320000,10560000,512,0.1428571428571428,arch,2L-no-pos,two_layer_no_pos,all,adamw,0.001,0,32,256,2500,0.2669921875,
arch_2l_no_pos_seq32_d256_adamw_lr0p001_seed1,2.9227330684661865,0.3828125,0.37890625,-0.8539324402809143,0.765625,0.203125,2500,two_layer_no_pos,all,256,4,32,128,128,512,7,adamw,0.001,0.02,1,31.503427099902183,740096,740096,32,320000,10560000,512,0.1428571428571428,arch,2L-no-pos,two_layer_no_pos,all,adamw,0.001,1,32,256,2500,0.25146484375,
arch_2l_no_pos_seq32_d64_adamw_lr0p001_seed0,3.078695774078369,0.376953125,0.3515625,-0.227483868598938,0.75,0.1875,2500,two_layer_no_pos,all,64,4,32,128,128,512,7,adamw,0.001,0.02,0,31.490262100007385,86720,86720,32,320000,10560000,512,0.1428571428571428,arch,2L-no-pos,two_layer_no_pos,all,adamw,0.001,0,32,64,2500,0.27197265625,
arch_2l_no_pos_seq32_d64_adamw_lr0p001_seed1,3.2517025470733643,0.345703125,0.322265625,-0.5541613101959229,0.6640625,0.1875,2500,two_layer_no_pos,all,64,4,32,128,128,512,7,adamw,0.001,0.02,1,28.891329099889845,86720,86720,32,320000,10560000,512,0.1428571428571428,arch,2L-no-pos,two_layer_no_pos,all,adamw,0.001,1,32,64,2500,0.27705078125,
